Suburb,Distance,Lattitude,Longtitude,Price,,,
Gowanbrae,13.6,-37.7062,144.8978,800000,,,
Gowanbrae,13.6,-37.704,144.8984,525000,,,
Gowanbrae,13.6,-37.7016,144.8974,740000,,,
Hadfield,12.1,-37.711,144.9478,605000,,,
Hadfield,12.1,-37.7076,144.9481,685500,,,
Hadfield,12.1,-37.7153,144.9507,610000,,,
Hadfield,12.1,-37.7124,144.9514,630000,,,
Hadfield,12.1,-37.7127,144.9489,870000,,,
Hadfield,12.1,-37.7149,144.9473,810000,,,
Hadfield,12.1,-37.7114,144.9378,840000,,,
Hadfield,12.1,-37.711,144.9481,585000,,,
Hadfield,12.1,-37.7116,144.9468,772500,,,
Hadfield,12.1,-37.7068,144.9467,465000,,,
Hadfield,12.1,-37.7084,144.9412,719000,,,
Hadfield,12.1,-37.7132,144.9488,487000,,,
Hadfield,12.1,-37.7056,144.9384,700000,,,
Hadfield,12.1,-37.7062,144.9387,600500,,,
Hadfield,12.1,-37.7106,144.9491,730000,,,
Hadfield,12.1,-37.7094,144.9377,800000,,,
Hadfield,12.1,-37.7123,144.9426,918000,,,
Hadfield,12.1,-37.715,144.9475,750000,,,
Hadfield,12.1,-37.7077,144.9438,740000,,,
Hadfield,12.1,-37.7098,144.9446,721000,,,
Hadfield,12.1,-37.7157,144.9507,646000,,,
Hadfield,12.1,-37.7073,144.9486,545000,,,
Hadfield,12.1,-37.705,144.9469,770000,,,
Hadfield,12.1,-37.704,144.9399,777000,,,
Hadfield,12.1,-37.7098,144.9424,722000,,,
Hadfield,12.1,-37.7128,144.9471,545000,,,
Hadfield,12.1,-37.707,144.9411,510000,,,
Hadfield,12.1,-37.7133,144.9436,542500,,,
Hadfield,12.1,-37.7133,144.947,631500,,,
Hadfield,12.1,-37.7149,144.9474,750074,,,
Hadfield,12.1,-37.7079,144.9432,591000,,,
Hadfield,12.1,-37.7107,144.9419,550000,,,
Hadfield,12.1,-37.714,144.939,330000,,,
Hadfield,12.1,-37.7091,144.9491,800000,,,
Hadfield,12.1,-37.7136,144.9374,725000,,,
Hadfield,12.1,-37.7083,144.9495,815000,,,
Hadfield,12.1,-37.7099,144.938,715888,,,
Hadfield,12.1,-37.7096,144.9404,650000,,,
Hadfield,12.1,-37.707,144.9413,468000,,,
Hadfield,12.1,-37.709,144.9434,1102000,,,
Hadfield,12.1,-37.7128,144.9496,515000,,,
Hadfield,12.1,-37.709,144.9483,716000,,,
Hadfield,12.1,-37.7109,144.9389,640000,,,
Hadfield,12.1,-37.7074,144.9407,460000,,,
Hampton,13.7,-37.9355,145.0008,895000,,,
Hampton,13.7,-37.9419,145.0019,587000,,,
Hampton,13.7,-37.9419,145.0152,2800000,,,
Hampton,13.7,-37.9387,145.0063,720000,,,
Hampton,13.7,-37.9389,145.0062,3250000,,,
Hampton,13.7,-37.9319,145.0173,2140000,,,
Hampton,13.7,-37.9324,145.0235,1600000,,,
Hampton,13.7,-37.9347,144.9963,2200000,,,
Hampton,13.7,-37.9338,145.0226,1003500,,,
Hampton,13.7,-37.939,145.0137,802000,,,
Hampton,13.7,-37.9386,145.0055,1500000,,,
Hampton,13.7,-37.9394,145.0099,1686500,,,
Hampton,13.7,-37.9361,145.0243,1400000,,,
Hampton,13.7,-37.9399,145.0204,1560000,,,
Hampton,13.7,-37.939,145.0219,680000,,,
Hampton,13.7,-37.9358,145.018,1715000,,,
Hampton,13.7,-37.9389,145.0186,760000,,,
Hampton,13.7,-37.9373,145.0027,616000,,,
Hampton,13.7,-37.9437,145.0175,1680000,,,
Hampton,13.7,-37.9438,145.0184,2520000,,,
Hampton,13.7,-37.9433,145.019,890000,,,
Hampton,13.7,-37.9395,145.0088,1120000,,,
Hampton,13.7,-37.9326,144.9997,3200000,,,
Hampton,13.7,-37.9381,145.0161,1250000,,,
Hampton,13.7,-37.9333,144.9977,2420000,,,
Hampton,13.7,-37.9429,145.0072,2000000,,,
Hampton,13.7,-37.9312,144.9997,2880000,,,
Hampton,13.7,-37.9419,145.0156,1805000,,,
Hampton,13.7,-37.9356,145.0166,1460000,,,
Hampton,13.7,-37.9428,145.0092,1403000,,,
Hampton,13.7,-37.9365,145.022,1682000,,,
Hampton,13.7,-37.9412,145.0021,1875000,,,
Hampton,13.7,-37.944,145.0015,2600000,,,
Hampton,13.7,-37.9339,145.0023,685000,,,
Hampton,13.7,-37.9323,145.0137,2400000,,,
Hampton,13.7,-37.9427,145.0085,3470000,,,
Hampton,13.7,-37.9348,145.0162,1615000,,,
Hampton,13.7,-37.9341,145.02,1450000,,,
Hampton,13.7,-37.9379,145.0061,786000,,,
Hampton,13.7,-37.9442,145.0016,742000,,,
Hampton,13.7,-37.9449,145.0144,1050000,,,
Hampton,13.7,-37.9409,145.0001,1690000,,,
Hampton,13.7,-37.9396,145.0156,810000,,,
Hampton,13.7,-37.933,144.9975,1460000,,,
Hampton,13.7,-37.9359,145.017,1620000,,,
Hampton,13.7,-37.9393,145.0226,1420000,,,
Hampton,13.7,-37.9379,145.0067,2400000,,,
Hampton,13.7,-37.9386,145.006,3075000,,,
Hampton,13.7,-37.9416,145.0107,3201000,,,
Hampton,13.7,-37.9442,145.0018,875500,,,
Hampton,13.7,-37.9427,145.0084,1400000,,,
Hampton,13.7,-37.9371,145.0035,1457500,,,
Hampton,13.7,-37.9332,145.0226,2600000,,,
Hampton,13.7,-37.9323,145.0225,1465000,,,
Hampton,13.7,-37.946,145.0181,1705000,,,
Hampton,13.7,-37.9419,145.01,1610000,,,
Hampton,13.7,-37.9429,145.0049,750000,,,
Hampton,13.7,-37.9364,145.021,1320000,,,
Hampton,13.7,-37.9448,145.0186,896000,,,
Hampton,13.7,-37.9352,145.0009,1450000,,,
Hampton,13.7,-37.9344,145.004,898000,,,
Hampton,13.7,-37.9446,145.0201,1515000,,,
Hampton,13.7,-37.9372,145.0101,2980000,,,
Hampton,13.7,-37.9336,144.9999,2200000,,,
Hampton,13.7,-37.9414,145.0016,500000,,,
Hampton,13.7,-37.9391,145.012,1100000,,,
Hampton,13.7,-37.9444,145.0231,800000,,,
Hampton,13.7,-37.9449,145.0068,3325000,,,
Hampton,13.7,-37.9392,145.0186,691000,,,
Hampton,13.7,-37.9462,145.0212,450000,,,
Hampton,13.7,-37.9395,145.0001,738000,,,
Hampton,13.7,-37.9336,144.997,1140000,,,
Hampton,13.7,-37.9436,145.0027,500000,,,
Hampton,13.7,-37.9369,145.0163,1460000,,,
Hampton,13.7,-37.9345,145,2800000,,,
Hampton,13.7,-37.9368,145.0242,820000,,,
Hampton,13.7,-37.9431,145.0118,915500,,,
Hampton,13.7,-37.9401,145.0083,1740000,,,
Hampton,13.7,-37.94,145.0151,2450000,,,
Hampton,13.7,-37.9315,145.0109,1800000,,,
Hampton,13.7,-37.9382,144.9997,2160000,,,
Hampton,13.7,-37.9452,145.0113,1800000,,,
Hampton,13.7,-37.9384,145.0002,2439500,,,
Hampton,13.7,-37.9407,145.0104,2250000,,,
Hampton,13.7,-37.9446,145.0092,2130000,,,
Hampton East,14.5,-37.9367,145.0322,400000,,,
Hampton East,14.5,-37.9356,145.0268,952000,,,
Hampton East,14.5,-37.9346,145.0302,1255000,,,
Hampton East,14.5,-37.9355,145.0257,1020000,,,
Hampton East,14.5,-37.9431,145.0267,926000,,,
Hampton East,14.5,-37.9428,145.0296,1070000,,,
Hampton East,14.5,-37.9432,145.0348,801000,,,
Hampton East,14.5,-37.9355,145.0276,1150000,,,
Hampton East,14.5,-37.933,145.0322,472000,,,
Hampton East,14.5,-37.9362,145.0339,1471000,,,
Hampton East,14.5,-37.9426,145.03,830000,,,
Hampton East,14.5,-37.9386,145.0317,1195000,,,
Hampton East,14.5,-37.9431,145.0274,1300000,,,
Hampton East,14.5,-37.9343,145.0303,1416000,,,
Hampton East,14.5,-37.9405,145.0346,1200000,,,
Hampton East,14.5,-37.9431,145.0347,865000,,,
Hawthorn,4.6,-37.8344,145.0422,1650000,,,
Hawthorn,4.6,-37.8332,145.0366,5100000,,,
Hawthorn,4.6,-37.8183,145.0371,2670000,,,
Hawthorn,4.6,-37.8157,145.0263,1480000,,,
Hawthorn,4.6,-37.8303,145.0341,348000,,,
Hawthorn,4.6,-37.8235,145.0258,320000,,,
Hawthorn,4.6,-37.8243,145.0328,1189000,,,
Hawthorn,4.6,-37.8154,145.0369,610000,,,
Hawthorn,4.6,-37.8263,145.0257,575000,,,
Hawthorn,4.6,-37.816,145.0272,600000,,,
Hawthorn,4.6,-37.8299,145.0422,492000,,,
Hawthorn,4.6,-37.8186,145.017,891000,,,
Hawthorn,4.6,-37.8249,145.0342,806000,,,
Hawthorn,4.6,-37.8153,145.0231,1155000,,,
Hawthorn,4.6,-37.8155,145.019,2000000,,,
Hawthorn,4.6,-37.8287,145.035,500000,,,
Hawthorn,4.6,-37.8186,145.017,753000,,,
Hawthorn,4.6,-37.8177,145.0424,330000,,,
Hawthorn,4.6,-37.8214,145.0437,1420000,,,
Hawthorn,4.6,-37.8258,145.0446,956000,,,
Hawthorn,4.6,-37.8261,145.0349,418000,,,
Hawthorn,4.6,-37.8216,145.0343,495000,,,
Hawthorn,4.6,-37.8265,145.0257,525000,,,
Hawthorn,4.6,-37.8294,145.0382,292000,,,
Hawthorn,4.6,-37.8248,145.0282,430000,,,
Hawthorn,4.6,-37.8272,145.0444,365000,,,
Hawthorn,4.6,-37.8143,145.0322,580000,,,
Hawthorn,4.6,-37.8236,145.0425,1300000,,,
Hawthorn,4.6,-37.8173,145.0252,1300000,,,
Hawthorn,4.6,-37.8213,145.0291,575000,,,
Hawthorn,4.6,-37.8276,145.0342,335000,,,
Hawthorn,4.6,-37.8192,145.0385,440000,,,
Hawthorn,4.6,-37.8144,145.0153,1000000,,,
Hawthorn,4.6,-37.8187,145.0272,2610000,,,
Hawthorn,4.6,-37.8155,145.0385,1741000,,,
Hawthorn,4.6,-37.8281,145.0391,2325000,,,
Hawthorn,4.6,-37.8258,145.0446,545000,,,
Hawthorn,4.6,-37.8343,145.0364,655000,,,
Hawthorn,4.6,-37.8251,145.0385,2920000,,,
Hawthorn,4.6,-37.8272,145.0343,488000,,,
Hawthorn,4.6,-37.8163,145.0301,1510000,,,
Hawthorn,4.6,-37.8237,145.0242,450000,,,
Hawthorn,4.6,-37.8165,145.021,2065000,,,
Hawthorn,4.6,-37.8208,145.0456,350000,,,
Hawthorn,4.6,-37.8314,145.0353,645000,,,
Hawthorn,4.6,-37.8299,145.0387,1400000,,,
Hawthorn,4.6,-37.814,145.0212,1712000,,,
Hawthorn,4.6,-37.8185,145.0235,520000,,,
Hawthorn,4.6,-37.8128,145.0171,480000,,,
Hawthorn,4.6,-37.8268,145.0267,630000,,,
Hawthorn,4.6,-37.814,145.0175,3225000,,,
Hawthorn,4.6,-37.8261,145.0254,517000,,,
Hawthorn,4.6,-37.827,145.0444,320000,,,
Hawthorn,4.6,-37.8202,145.0409,1828500,,,
Hawthorn,4.6,-37.8155,145.0161,400000,,,
Hawthorn,4.6,-37.8271,145.0243,1650000,,,
Hawthorn,4.6,-37.8257,145.0321,3950000,,,
Hawthorn,4.6,-37.8271,145.0347,587500,,,
Hawthorn,4.6,-37.8268,145.0344,560000,,,
Hawthorn,4.6,-37.8142,145.0252,1936000,,,
Hawthorn,4.6,-37.8291,145.0308,4250000,,,
Hawthorn,4.6,-37.8298,145.0355,3500000,,,
Hawthorn,4.6,-37.814,145.021,487500,,,
Hawthorn,4.6,-37.8153,145.021,630000,,,
Hawthorn,4.6,-37.8169,145.0234,1560000,,,
Hawthorn,4.6,-37.8173,145.0248,2265000,,,
Hawthorn,4.6,-37.8268,145.0344,840000,,,
Hawthorn,4.6,-37.824,145.0427,1780000,,,
Hawthorn,4.6,-37.8268,145.0257,605000,,,
Hawthorn,4.6,-37.8185,145.0236,535000,,,
Hawthorn,4.6,-37.8184,145.0163,815000,,,
Hawthorn,4.6,-37.8235,145.029,1975000,,,
Hawthorn,4.6,-37.8249,145.026,445000,,,
Hawthorn,4.6,-37.8166,145.0163,663000,,,
Hawthorn,4.6,-37.8177,145.0424,657500,,,
Hawthorn,4.6,-37.8168,145.0321,5050000,,,
Hawthorn,4.6,-37.8261,145.0269,445000,,,
Hawthorn,4.6,-37.8287,145.035,750000,,,
Hawthorn,4.6,-37.8176,145.0204,1180000,,,
Hawthorn,4.6,-37.813,145.0207,470000,,,
Hawthorn,4.6,-37.8226,145.0368,485000,,,
Hawthorn,4.6,-37.8308,145.034,290000,,,
Hawthorn,4.6,-37.839,145.0418,1800000,,,
Hawthorn,4.6,-37.8235,145.0294,805000,,,
Hawthorn,4.6,-37.8253,145.0287,1855000,,,
Hawthorn,4.6,-37.8202,145.0404,1377000,,,
Hawthorn,4.6,-37.8183,145.0194,665000,,,
Hawthorn,4.6,-37.8144,145.0328,751000,,,
Hawthorn,4.6,-37.8172,145.0243,1551000,,,
Hawthorn,4.6,-37.8192,145.0221,415000,,,
Hawthorn,4.6,-37.8249,145.0405,743000,,,
Hawthorn,4.6,-37.8198,145.0245,1535000,,,
Hawthorn,4.6,-37.8183,145.0423,612500,,,
Hawthorn,4.6,-37.8169,145.021,2410000,,,
Hawthorn,4.6,-37.818,145.0268,690000,,,
Hawthorn,4.6,-37.8305,145.0341,695000,,,
Hawthorn,4.6,-37.8142,145.0308,715000,,,
Hawthorn,4.6,-37.8171,145.0252,2375000,,,
Hawthorn,4.6,-37.8219,145.0241,1980000,,,
Hawthorn,4.6,-37.813,145.0167,1055000,,,
Hawthorn,4.6,-37.8246,145.026,1976000,,,
Hawthorn,4.6,-37.8339,145.0335,382000,,,
Hawthorn,4.6,-37.8158,145.0342,499000,,,
Hawthorn,4.6,-37.8157,145.0273,495000,,,
Hawthorn,4.6,-37.8144,145.0279,3750000,,,
Hawthorn,4.6,-37.8159,145.0219,1400000,,,
Hawthorn,4.6,-37.8222,145.0329,370000,,,
Hawthorn,4.6,-37.8213,145.0224,627500,,,
Hawthorn,4.6,-37.8264,145.027,710000,,,
Hawthorn,4.6,-37.8264,145.027,485000,,,
Hawthorn,4.6,-37.8216,145.0343,310000,,,
Hawthorn,4.6,-37.8224,145.0243,3120000,,,
Hawthorn,4.6,-37.8186,145.0423,450000,,,
Hawthorn,4.6,-37.82,145.0421,2160000,,,
Heidelberg Heights,10.5,-37.7501,145.0505,815000,,,
Heidelberg Heights,10.5,-37.7375,145.0555,720000,,,
Heidelberg Heights,10.5,-37.746,145.0511,1370000,,,
Heidelberg Heights,10.5,-37.7494,145.0538,757000,,,
Heidelberg Heights,10.5,-37.7375,145.0586,740600,,,
Heidelberg Heights,10.5,-37.7428,145.0532,580000,,,
Heidelberg Heights,10.5,-37.7426,145.0556,565000,,,
Heidelberg Heights,10.5,-37.7521,145.0505,1587500,,,
Heidelberg Heights,10.5,-37.7427,145.0547,758500,,,
Heidelberg Heights,10.5,-37.7453,145.0559,994000,,,
Heidelberg Heights,10.5,-37.7505,145.0477,725000,,,
Heidelberg Heights,10.5,-37.7368,145.0524,725000,,,
Heidelberg Heights,10.5,-37.7428,145.0494,743000,,,
Heidelberg Heights,10.5,-37.7477,145.0481,785000,,,
Heidelberg Heights,10.5,-37.7424,145.0519,620000,,,
Heidelberg Heights,10.5,-37.7376,145.0488,700000,,,
Heidelberg Heights,10.5,-37.7449,145.0523,706750,,,
Heidelberg Heights,10.5,-37.7418,145.0513,584000,,,
Heidelberg Heights,10.5,-37.7358,145.0546,909000,,,
Heidelberg Heights,10.5,-37.7404,145.0582,1086000,,,
Heidelberg Heights,10.5,-37.7365,145.0545,680000,,,
Heidelberg Heights,10.5,-37.7429,145.0519,440000,,,
Heidelberg Heights,10.5,-37.7377,145.0541,650000,,,
Heidelberg Heights,10.5,-37.7487,145.0522,890000,,,
Heidelberg Heights,10.5,-37.7422,145.05,650000,,,
Heidelberg Heights,10.5,-37.7361,145.0551,659500,,,
Heidelberg Heights,10.5,-37.738,145.0563,725000,,,
Heidelberg Heights,10.5,-37.7416,145.0567,605000,,,
Heidelberg Heights,10.5,-37.7426,145.048,770000,,,
Heidelberg Heights,10.5,-37.7406,145.0483,950000,,,
Heidelberg Heights,10.5,-37.7477,145.0565,856000,,,
Heidelberg Heights,10.5,-37.7358,145.0559,600000,,,
Heidelberg Heights,10.5,-37.7359,145.0563,450000,,,
Heidelberg Heights,10.5,-37.7389,145.053,1060000,,,
Heidelberg Heights,10.5,-37.7483,145.0479,850000,,,
Heidelberg Heights,10.5,-37.7421,145.0491,510000,,,
Heidelberg Heights,10.5,-37.7532,145.0554,1100000,,,
Heidelberg Heights,10.5,-37.7416,145.0481,915000,,,
Heidelberg Heights,10.5,-37.747,145.0575,400000,,,
Heidelberg Heights,10.5,-37.7389,145.0486,526000,,,
Heidelberg Heights,10.5,-37.7355,145.0573,570000,,,
Heidelberg Heights,10.5,-37.7363,145.0506,550000,,,
Heidelberg Heights,10.5,-37.7433,145.0545,510000,,,
Heidelberg Heights,10.5,-37.7435,145.0486,590000,,,
Heidelberg Heights,10.5,-37.7333,145.0588,920000,,,
Heidelberg Heights,10.5,-37.7428,145.0557,460000,,,
Heidelberg Heights,10.5,-37.7379,145.0514,662500,,,
Heidelberg Heights,10.5,-37.7478,145.0477,1000500,,,
Heidelberg Heights,10.5,-37.7432,145.0479,631000,,,
Heidelberg West,9.4,-37.7354,145.0381,765000,,,
Heidelberg West,9.4,-37.7456,145.0397,691000,,,
Heidelberg West,9.4,-37.7369,145.0376,560000,,,
Heidelberg West,9.4,-37.7455,145.0452,735000,,,
Heidelberg West,9.4,-37.737,145.0364,830000,,,
Heidelberg West,9.4,-37.7357,145.0413,330000,,,
Heidelberg West,9.4,-37.7359,145.038,405000,,,
Heidelberg West,9.4,-37.7383,145.036,370000,,,
Heidelberg West,9.4,-37.7369,145.0422,532000,,,
Heidelberg West,9.4,-37.747,145.0402,740000,,,
Heidelberg West,9.4,-37.7446,145.0404,686000,,,
Heidelberg West,9.4,-37.7405,145.0365,501500,,,
Heidelberg West,9.4,-37.7344,145.0404,525500,,,
Heidelberg West,9.4,-37.7409,145.0398,525000,,,
Heidelberg West,9.4,-37.7385,145.0409,710000,,,
Heidelberg West,9.4,-37.7386,145.0441,808000,,,
Heidelberg West,9.4,-37.7356,145.0448,652000,,,
Heidelberg West,9.4,-37.7441,145.0379,515500,,,
Heidelberg West,9.4,-37.746,145.0422,800000,,,
Heidelberg West,9.4,-37.7392,145.0425,450000,,,
Heidelberg West,9.4,-37.7391,145.0427,605000,,,
Heidelberg West,9.4,-37.7389,145.0393,620000,,,
Heidelberg West,9.4,-37.7443,145.0454,497500,,,
Heidelberg West,9.4,-37.7444,145.047,360000,,,
Heidelberg West,9.4,-37.7341,145.0434,440500,,,
Heidelberg West,9.4,-37.7466,145.0428,758000,,,
Heidelberg West,9.4,-37.7386,145.0447,690500,,,
Heidelberg West,9.4,-37.7469,145.0399,752000,,,
Heidelberg West,9.4,-37.7443,145.0452,777000,,,
Heidelberg West,9.4,-37.7385,145.0387,680000,,,
Heidelberg West,9.4,-37.739,145.0481,480000,,,
Heidelberg West,9.4,-37.738,145.0374,715000,,,
Heidelberg West,9.4,-37.7471,145.0427,520000,,,
Heidelberg West,9.4,-37.747,145.0389,646250,,,
Heidelberg West,9.4,-37.7344,145.044,1375000,,,
Heidelberg West,9.4,-37.7386,145.0387,722000,,,
Heidelberg West,9.4,-37.7415,145.0391,715000,,,
Heidelberg West,9.4,-37.7454,145.0397,636000,,,
Heidelberg West,9.4,-37.7418,145.0464,590000,,,
Heidelberg West,9.4,-37.7437,145.0402,820000,,,
Heidelberg West,9.4,-37.7443,145.0462,725000,,,
Heidelberg West,9.4,-37.7352,145.0449,705000,,,
Heidelberg West,9.4,-37.7411,145.0394,710000,,,
Heidelberg West,9.4,-37.7343,145.044,415000,,,
Heidelberg West,9.4,-37.7383,145.0414,392000,,,
Heidelberg West,9.4,-37.7411,145.0468,961000,,,
Heidelberg West,9.4,-37.7403,145.0365,507000,,,
Heidelberg West,9.4,-37.7399,145.0369,465000,,,
Heidelberg West,9.4,-37.739,145.0451,675000,,,
Hughesdale,13,-37.8931,145.0791,1550000,,,
Hughesdale,13,-37.8967,145.0858,516000,,,
Hughesdale,13,-37.8994,145.0816,1340000,,,
Hughesdale,13,-37.8909,145.0807,855000,,,
Hughesdale,13,-37.9072,145.0762,1316000,,,
Hughesdale,13,-37.8966,145.0863,828000,,,
Hughesdale,13,-37.9022,145.0811,1055000,,,
Hughesdale,13,-37.8988,145.0781,623000,,,
Hughesdale,13,-37.8927,145.0781,2120000,,,
Hughesdale,13,-37.9002,145.0768,1745000,,,
Hughesdale,13,-37.9002,145.0773,1700000,,,
Hughesdale,13,-37.9008,145.0859,420000,,,
Hughesdale,13,-37.8934,145.0853,375500,,,
Hughesdale,13,-37.8982,145.0806,1350000,,,
Hughesdale,13,-37.9054,145.0857,900000,,,
Hughesdale,13,-37.9003,145.0777,1262000,,,
Hughesdale,13,-37.8991,145.0804,1337000,,,
Hughesdale,13,-37.8942,145.0867,455000,,,
Hughesdale,13,-37.8945,145.0876,400000,,,
Hughesdale,13,-37.9014,145.0824,648000,,,
Hughesdale,13,-37.9034,145.0796,1210000,,,
Hughesdale,13,-37.898,145.0815,1167500,,,
Hughesdale,13,-37.8937,145.0779,900000,,,
Hughesdale,13,-37.8996,145.076,1322000,,,
Hughesdale,13,-37.9084,145.0775,677500,,,
Ivanhoe,7.9,-37.77,145.0472,480000,,,
Ivanhoe,7.9,-37.7662,145.0516,430000,,,
Ivanhoe,7.9,-37.7759,145.043,460000,,,
Ivanhoe,7.9,-37.7662,145.04,1601000,,,
Ivanhoe,7.9,-37.7652,145.041,2265000,,,
Ivanhoe,7.9,-37.7714,145.0455,1680000,,,
Ivanhoe,7.9,-37.7711,145.047,440000,,,
Ivanhoe,7.9,-37.7641,145.0501,2350000,,,
Ivanhoe,7.9,-37.7668,145.0434,962000,,,
Ivanhoe,7.9,-37.76,145.0326,981000,,,
Ivanhoe,7.9,-37.7727,145.0484,2400000,,,
Ivanhoe,7.9,-37.766,145.0345,890000,,,
Ivanhoe,7.9,-37.7669,145.0505,490000,,,
Ivanhoe,7.9,-37.7702,145.0493,739000,,,
Ivanhoe,7.9,-37.7614,145.0433,1340000,,,
Ivanhoe,7.9,-37.7551,145.05,785000,,,
Ivanhoe,7.9,-37.7773,145.0379,1155000,,,
Ivanhoe,7.9,-37.7726,145.0396,1300000,,,
Ivanhoe,7.9,-37.7568,145.0355,1020000,,,
Ivanhoe,7.9,-37.7768,145.0409,1796000,,,
Ivanhoe,7.9,-37.7654,145.036,790000,,,
Ivanhoe,7.9,-37.7635,145.039,1465000,,,
Ivanhoe,7.9,-37.765,145.0422,855000,,,
Ivanhoe,7.9,-37.7679,145.0452,705000,,,
Ivanhoe,7.9,-37.7712,145.0455,504000,,,
Ivanhoe,7.9,-37.7591,145.0501,413000,,,
Ivanhoe,7.9,-37.7554,145.0516,1010000,,,
Ivanhoe,7.9,-37.7634,145.0361,1220000,,,
Ivanhoe,7.9,-37.7702,145.0398,1605000,,,
Ivanhoe,7.9,-37.7634,145.0406,587000,,,
Ivanhoe,7.9,-37.7707,145.0471,475000,,,
Ivanhoe,7.9,-37.7616,145.0322,1075000,,,
Ivanhoe,7.9,-37.7744,145.0415,465000,,,
Ivanhoe,7.9,-37.7577,145.0358,610000,,,
Ivanhoe,7.9,-37.7671,145.0408,690000,,,
Ivanhoe,7.9,-37.7674,145.0392,1535000,,,
Ivanhoe,7.9,-37.7565,145.0506,1470000,,,
Ivanhoe,7.9,-37.7634,145.0439,1486000,,,
Ivanhoe,7.9,-37.7772,145.0414,420000,,,
Ivanhoe,7.9,-37.765,145.0407,750000,,,
Ivanhoe,7.9,-37.7662,145.0516,460000,,,
Ivanhoe,7.9,-37.7668,145.038,1615000,,,
Ivanhoe,7.9,-37.7591,145.04,1730000,,,
Ivanhoe,7.9,-37.7635,145.0464,779000,,,
Ivanhoe,7.9,-37.7659,145.0392,1850000,,,
Ivanhoe,7.9,-37.7784,145.0394,1910000,,,
Ivanhoe,7.9,-37.7765,145.0427,2600000,,,
Ivanhoe,7.9,-37.7634,145.0406,500000,,,
Ivanhoe,7.9,-37.7601,145.0363,950000,,,
Ivanhoe,7.9,-37.759,145.047,450000,,,
Ivanhoe,7.9,-37.7645,145.0314,1102000,,,
Ivanhoe,7.9,-37.7587,145.0426,1275000,,,
Ivanhoe,7.9,-37.7581,145.0371,1065000,,,
Ivanhoe,7.9,-37.7618,145.0287,785000,,,
Ivanhoe,7.9,-37.758,145.0408,1223500,,,
Ivanhoe,7.9,-37.7679,145.0467,845000,,,
Ivanhoe,7.9,-37.7771,145.0448,1720000,,,
Ivanhoe,7.9,-37.7709,145.0425,1225000,,,
Ivanhoe,7.9,-37.7666,145.0356,630000,,,
Ivanhoe,7.9,-37.7707,145.0467,1460000,,,
Ivanhoe,7.9,-37.7753,145.0419,421000,,,
Ivanhoe,7.9,-37.7705,145.0396,2090000,,,
Ivanhoe,7.9,-37.7607,145.0456,1758000,,,
Ivanhoe,7.9,-37.7661,145.0354,700000,,,
Ivanhoe,7.9,-37.7653,145.0392,1420000,,,
Ivanhoe,7.9,-37.757,145.0382,550000,,,
Ivanhoe,7.9,-37.7815,145.0403,2595000,,,
Ivanhoe,7.9,-37.7582,145.034,710000,,,
Ivanhoe,7.9,-37.7694,145.0406,650000,,,
Ivanhoe,7.9,-37.7638,145.0458,385000,,,
Kealba,15,-37.7311,144.8257,740000,,,
Kealba,15,-37.7359,144.8251,500000,,,
Kealba,15,-37.7367,144.824,365000,,,
Kealba,15,-37.7369,144.8252,570000,,,
Kealba,15,-37.7392,144.8241,515000,,,
Kealba,15,-37.7392,144.8299,1095000,,,
Kealba,15,-37.7375,144.8282,582000,,,
Kealba,15,-37.7367,144.8246,545000,,,
Kealba,15,-37.7294,144.8216,461000,,,
Kealba,15,-37.7382,144.8292,751000,,,
Kealba,15,-37.7336,144.8226,500000,,,
Kealba,15,-37.7378,144.8264,560000,,,
Kealba,15,-37.7328,144.8194,320000,,,
Kealba,15,-37.7334,144.8254,450000,,,
Keilor East,12.8,-37.7402,144.8591,703000,,,
Keilor East,12.8,-37.7441,144.8503,650000,,,
Keilor East,12.8,-37.7325,144.8621,770000,,,
Keilor East,12.8,-37.7424,144.8639,480000,,,
Keilor East,12.8,-37.7455,144.8484,590000,,,
Keilor East,12.8,-37.7506,144.8689,900000,,,
Keilor East,12.8,-37.738,144.869,935000,,,
Keilor East,12.8,-37.7514,144.8731,700000,,,
Keilor East,12.8,-37.7496,144.8589,675000,,,
Keilor East,12.8,-37.7482,144.877,816000,,,
Keilor East,12.8,-37.7425,144.8683,845000,,,
Keilor East,12.8,-37.7411,144.8638,725000,,,
Keilor East,12.8,-37.7465,144.876,772000,,,
Keilor East,12.8,-37.747,144.8663,650000,,,
Keilor East,12.8,-37.7295,144.8644,757000,,,
Keilor East,12.8,-37.7469,144.8526,690000,,,
Keilor East,12.8,-37.7504,144.8645,785000,,,
Keilor East,12.8,-37.7459,144.8643,583000,,,
Keilor East,12.8,-37.7323,144.8683,920000,,,
Keilor East,12.8,-37.7435,144.8798,880000,,,
Keilor East,12.8,-37.7434,144.881,580000,,,
Keilor East,12.8,-37.7293,144.8659,886000,,,
Keilor East,12.8,-37.7467,144.8683,970000,,,
Keilor East,12.8,-37.7479,144.8805,920000,,,
Keilor East,12.8,-37.7452,144.8511,625000,,,
Keilor East,12.8,-37.7338,144.8662,825000,,,
Keilor East,12.8,-37.7445,144.8511,695000,,,
Keilor East,12.8,-37.7359,144.868,915000,,,
Keilor East,12.8,-37.7459,144.8788,976000,,,
Keilor East,12.8,-37.7384,144.8768,520000,,,
Keilor East,12.8,-37.7453,144.8721,1420000,,,
